100	2400
200	2400
300	2400
400	2400
500	2400
600	2400
700	2400
800	2400
900	2400
1000	2400
1100	2400
1200	2400
1300	2400
1400	2400
1500	2400
1600	2400
1700	2400
1800	2400
1900	2400
2000	2400
2100	2400
2200	2400
2300	2400
2400	2400
2500	2400
2600	2400
2700	2400
2800	2400
2900	2400
3000	2400
3100	2400
3200	2400
3300	2400
3400	2400
3500	2400
3600	2400
3700	2400
3800	2400
3900	2400
4000	2400
4100	2400
4200	2400
4300	2400
4400	2400
4500	2400
4600	2400
4700	2400
4800	2400
4900	2400
5000	2400
5100	2400
5200	2400
5300	2400
5400	2400
5500	2400
5600	2400
5700	2400
5800	2400
5900	2400
6000	2400
6100	2400
6200	2400
6300	2400
6400	2400
6500	2400
6600	2400
6700	2400
6800	2400
6900	2400
7000	2400
7100	2400
7200	2400
7300	2400
7400	2400
7500	2400
7600	2400
7700	2400
7800	2400
7900	2400
8000	2400
8100	2400
8200	2400
8300	2400
8400	2400
8500	2400
8600	2400
8700	2400
8800	2400
8900	2400
9000	2400
9100	2400
9200	2400
9300	2400
9400	2400
9500	2400
9600	2400
9700	2400
9800	2400
9900	2400
10000	2400
10100	2400
10200	2400
10300	2400
10400	2400
10500	2400
10600	2400
10700	2400
10800	2400
10900	2400
11000	2400
11100	2400
11200	2400
11300	2400
11400	2400
11500	2400
11600	2400
11700	2400
11800	2400
11900	2400
12000	2400
12100	2400
12200	2400
12300	2400
12400	2400
12500	2400
12600	2400
12700	2400
12800	2400
12900	2400
13000	2400
13100	2400
13200	2400
13300	2400
13400	2400
13500	2400
13600	2400
13700	2400
13800	2400
13900	2400
14000	2400
14100	2400
14200	2400
14300	2400
14400	2400
14500	2400
14600	2400
14700	2400
14800	2400
14900	2400
15000	2400
15100	2400
15200	2400
15300	2400
15400	2400
15500	2400
15600	2400
15700	2400
15800	2400
15900	2400
16000	2400
16100	2400
16200	2400
16300	2400
16400	2400
16500	2400
16600	2400
16700	2400
16800	2400
16900	2400
17000	2400
17100	2400
17200	2400
17300	2400
17400	2400
17500	2400
17600	2400
17700	2400
17800	2400
17900	2400
18000	2400
18100	2400
18200	2400
18300	2400
18400	2400
18500	2400
18600	2400
18700	2400
18800	2400
18900	2400
19000	2400
19100	2400
19200	2400
19300	2400
19400	2400
19500	2400
19600	2400
19700	2400
19800	2400
19900	2400
20000	2400
20100	2400
20200	2400
20300	2400
20400	2400
20500	2400
20600	2400
20700	2400
20800	2400
20900	2400
21000	2400
21100	2400
21200	2400
21300	2400
21400	2400
21500	2400
21600	2400
21700	2400
21800	2400
21900	2400
22000	2400
22100	2400
22200	2400
22300	2400
22400	2400
22500	2400
22600	2400
22700	2400
22800	2400
22900	2400
23000	2400
23100	2400
23200	2400
23300	2400
23400	2400
23500	2400
23600	2400
23700	2400
23800	2400
23900	2400
24000	2400
24100	2400
24200	2400
24300	2400
24400	2400
24500	2400
24600	2400
24700	2400
24800	2400
24900	2400
25000	2400
25100	2400
25200	2400
25300	2400
25400	2400
25500	2400
25600	2400
25700	2400
25800	2400
25900	2400
26000	2400
26100	2400
26200	2400
26300	2400
26400	2400
26500	2400
26600	2400
26700	2400
26800	2400
26900	2400
27000	2400
27100	2400
27200	2400
27300	2400
27400	2400
27500	2400
27600	2400
27700	2400
27800	2400
27900	2400
28000	2400
28100	2400
28200	2400
28300	2400
28400	2400
28500	2400
28600	2400
28700	2400
28800	2400
28900	2400
29000	2400
29100	2400
29200	2400
29300	2400
29400	2400
29500	2400
29600	2400
29700	2400
29800	2400
29900	2400
30000	2400
30100	2400
30200	2400
30300	2400
30400	2400
30500	2400
30600	2400
30700	2400
30800	2400
30900	2400
31000	2400
31100	2400
31200	2400
31300	2400
31400	2400
31500	2400
31600	2400
31700	2400
31800	2400
31900	2400
32000	2400
32100	2400
32200	2400
32300	2400
32400	2400
32500	2400
32600	2400
32700	2400
32800	2400
32900	2400
33000	2400
33100	2400
33200	2400
33300	2400
33400	2400
33500	2400
33600	2400
33700	2400
33800	2400
33900	2400
34000	2400
34100	2400
34200	2400
34300	2400
34400	2400
34500	2400
34600	2400
34700	2400
34800	2400
34900	2400
35000	2400
35100	2400
35200	2400
35300	2400
35400	2400
35500	2400
35600	2400
35700	2400
35800	2400
35900	2400
36000	2400
36100	2400
36200	2400
36300	2400
36400	2400
36500	2400
36600	2400
36700	2400
36800	2400
36900	2400
37000	2400
37100	2400
37200	2400
37300	2400
37400	2400
37500	2400
37600	2400
37700	2400
37800	2400
37900	2400
38000	2400
38100	2400
38200	2400
38300	2400
38400	2400
38500	2400
38600	2400
38700	2400
38800	2400
38900	2400
39000	2400
39100	2400
39200	2400
39300	2400
39400	2400
39500	2400
39600	2400
39700	2400
39800	2400
39900	2400
40000	2400
40100	2400
40200	2400
40300	2400
40400	2400
40500	2400
40600	2400
40700	2400
40800	2400
40900	2400
41000	2400
41100	2400
41200	2400
41300	2400
41400	2400
41500	2400
41600	2400
41700	2400
41800	2400
41900	2400
42000	2400
42100	2400
42200	2400
42300	2400
42400	2400
42500	2400
42600	2400
42700	2400
42800	2400
42900	2400
43000	2400
43100	2400
43200	2400
43300	2400
43400	2400
43500	2400
43600	2400
43700	2400
43800	2400
43900	2400
44000	2400
44100	2400
44200	2400
44300	2400
44400	2400
44500	2400
44600	2400
44700	2400
44800	2400
44900	2400
45000	2400
45100	2400
45200	2400
45300	2400
45400	2400
45500	2400
45600	2400
45700	2400
45800	2400
45900	2400
46000	2400
46100	2400
46200	2400
46300	2400
46400	2400
46500	2400
46600	2400
46700	2400
46800	2400
46900	2400
47000	2400
47100	2400
47200	2400
47300	2400
47400	2400
47500	2400
47600	2400
47700	2400
47800	2400
47900	2400
48000	2400
48100	2400
48200	2400
48300	2400
48400	2400
48500	2400
48600	2400
48700	2400
48800	2400
48900	2400
49000	2400
49100	2400
49200	2400
49300	2400
49400	2400
49500	2400
49600	2400
49700	2400
49800	2400
49900	2400
50000	2400
50100	2400
50200	2400
50300	2400
50400	2400
50500	2400
50600	2400
50700	2400
50800	2400
50900	2400
51000	2400
51100	2400
51200	2400
51300	2400
51400	2400
51500	2400
51600	2400
51700	2400
51800	2400
51900	2400
52000	2400
52100	2400
52200	2400
52300	2400
52400	2400
52500	2400
52600	2400
52700	2400
52800	2400
52900	2400
53000	2400
53100	2400
53200	2400
53300	2400
53400	2400
53500	2400
53600	2400
53700	2400
53800	2400
53900	2400
54000	2400
54100	2400
54200	2400
54300	2400
54400	2400
54500	2400
54600	2400
54700	2400
54800	2400
54900	2400
55000	2400
55100	2400
55200	2400
55300	2400
55400	2400
55500	2400
55600	2400
55700	2400
55800	2400
55900	2400
56000	2400
56100	2400
56200	2400
56300	2400
56400	2400
56500	2400
56600	2400
56700	2400
56800	2400
56900	2400
57000	2400
57100	2400
57200	2400
57300	2400
57400	2400
57500	2400
57600	2400
57700	2400
57800	2400
57900	2400
58000	2400
58100	2400
58200	2400
58300	2400
58400	2400
58500	2400
58600	2400
58700	2400
58800	2400
58900	2400
59000	2400
59100	2400
59200	2400
59300	2400
59400	2400
59500	2400
59600	2400
59700	2400
59800	2400
59900	2400
60000	2400
60100	2400
60200	2400
60300	2400
60400	2400
60500	2400
60600	2400
60700	2400
60800	2400
60900	2400
61000	2400
61100	2400
61200	2400
61300	2400
61400	2400
61500	2400
61600	2400
61700	2400
61800	2400
61900	2400
62000	2400
62100	2400
62200	2400
62300	2400
62400	2400
62500	2400
62600	2400
62700	2400
62800	2400
62900	2400
63000	2400
63100	2400
63200	2400
63300	2400
63400	2400
63500	2400
63600	2400
63700	2400
63800	2400
63900	2400
64000	2400
64100	2400
64200	2400
64300	2400
64400	2400
64500	2400
64600	2400
64700	2400
64800	2400
64900	2400
65000	2400
65100	2400
65200	2400
65300	2400
65400	2400
65500	2400
65600	2400
65700	2400
65800	2400
65900	2400
66000	2400
66100	2400
66200	2400
66300	2400
66400	2400
66500	2400
66600	2400
66700	2400
66800	2400
66900	2400
67000	2400
67100	2400
67200	2400
67300	2400
67400	2400
67500	2400
67600	2400
67700	2400
67800	2400
67900	2400
68000	2400
68100	2400
68200	2400
68300	2400
68400	2400
68500	2400
68600	2400
68700	2400
68800	2400
68900	2400
69000	2400
69100	2400
69200	2400
69300	2400
69400	2400
69500	2400
69600	2400
69700	2400
69800	2400
69900	2400
70000	2400
70100	2400
70200	2400
70300	2400
70400	2400
70500	2400
70600	2400
70700	2400
70800	2400
70900	2400
71000	2400
71100	2400
71200	2400
71300	2400
71400	2400
71500	2400
71600	2400
71700	2400
71800	2400
71900	2400
72000	2400
72100	2400
72200	2400
72300	2400
72400	2400
72500	2400
72600	2400
72700	2400
72800	2400
72900	2400
73000	2400
73100	2400
73200	2400
73300	2400
73400	2400
73500	2400
73600	2400
73700	2400
73800	2400
73900	2400
74000	2400
74100	2400
74200	2400
74300	2400
74400	2400
74500	2400
74600	2400
74700	2400
74800	2400
74900	2400
75000	2400
75100	2400
